ISO,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
SGP,1.1295884056344423,1.1375190141049225,1.1385697663252066,1.1356471300339983,1.1292754691320208,1.1235983509112208,1.114822955961807,1.1167101124860055,1.1235721296701768,1.1350067528011185,1.1426945377195004,1.1565370063733451,1.1753833637539202,1.1977011691110608,1.223711730065378,1.2498233801338694,1.2739710401123678,1.2933132920014487,1.3166311913025692,1.3416112192550078,1.363507222420562,1.3925456136440646,1.4268140340935611,1.452185584352693,1.469076534132757,1.4808815823721786,1.4875181772733397,1.4943398903911131,1.495103437601154,1.4861426701237317,1.4689865127601553,1.4394687959911,1.4053660853825685,1.381088301252898,1.3785300588519447,1.3812260184122729,1.3853360707073445,1.3978383240075227,1.4090067402114417,1.4229759488632976,1.4325982655934122,1.435404880886524,1.4291066774096473,1.415578209452169,1.3921406730761123,1.3754094809456061,1.350347086820304,1.314998824298943,1.2929151470185027,1.2687509536019124,1.2501943487796245,1.235415133497668
SHN,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SJM,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLB,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLE,3.385738866416863,3.4048724657297815,3.417326262022569,3.482267624324214,3.5007091653242077,3.497277561146542,3.7295097908333283,3.610109276351589,3.554623971687042,3.5349909959742427,3.533458184678962,3.546983926037239,3.5736707663560106,3.5617807932452963,3.575590027000337,3.6038029815797237,3.6563666211898953,3.699764148140338,3.7410141793015823,3.794817382523717,3.8375003536797947,3.864042076294375,3.8780514805421875,3.8721386356574428,3.864782836598671,3.8558732673545797,3.8269198615443214,3.83032110506431,3.87654243726818,3.9044084266712353,3.9296320786360526,3.9987283901898794,4.214631251786653,4.5542564039759155,4.887708435898463,5.267789557231049,5.620531150606647,5.8248304322413835,5.856521694573062,5.857401600890233,5.845951546733778,5.782227353854247,5.559812887875338,5.2024919404335845,4.841645667855286,4.433663773341815,4.096510657729989,3.918581007950286,3.831003839595618,3.76894288534196,3.7252833180344207,3.687007822912507
SLV,0.7706860225613286,0.7724443558373278,0.7740704466629371,0.7762135860277735,0.7779481598700658,0.7789347993562213,0.7809349537968415,0.7800132720443849,0.7845922573443044,0.7883647125708733,0.7917436457858703,0.7967643295477765,0.8048852511799934,0.8159382621576249,0.8290800074247942,0.8490833289459303,0.8803318652764386,0.9221410777146236,0.969588815039599,1.0158086198074723,1.059714615520456,1.0999782977819794,1.1383269278611639,1.1726892530320552,1.2060546831026688,1.2355338953367425,1.2518365755532912,1.256454101040846,1.2496505139302914,1.2412677154523186,1.2348956789666974,1.229568601687717,1.225867679007527,1.2230150325487519,1.2206253532491291,1.2169230233754051,1.2184490504521075,1.2241797336889664,1.2363686298534549,1.2535072025237781,1.2729825784470048,1.291833368452046,1.3075853147613699,1.3232558617560903,1.3400825306311535,1.3625681147781392,1.3827648167150564,1.40023412558512,1.407915825572688,1.4145561053197389,1.4202991230677176,1.4287961752936316
SMR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SPM,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
STP,1.0,1.0,1.0,1.0,1.0,1.0,1.4326900408745407,1.8405338156803945,2.2381044997529838,2.6250264720569154,2.985065238615104,3.3267795658148946,3.6698747313994744,3.9593565693306183,4.245798818223366,4.494547766289833,4.337170162074928,4.266299725416733,4.210065988538518,4.197478481078524,4.254690585933821,4.297141981977818,4.374856447633719,4.526403209131114,4.688235985425735,4.9039051475485,5.141332184673275,5.358532543907587,5.614252721837275,5.865212355350551,6.1049239442765515,6.463612569859651,6.835786027249858,7.21969868333327,7.583435502408042,7.9305971856122595,8.241260738329535,8.520612954135675,8.770167152700543,8.965349300086078,9.128056383595275,9.181055903832867,9.135743580518506,9.07525209180125,9.001043391708084,8.931361719057005,8.829462974184825,8.696387673251298,8.610862610624853,8.536625129774524,8.442329371387054,8.356294484844094
SUR,1.0,1.0,1.0,1.0,1.0,1.0,1.6565583411298987,2.296656062560755,2.946238328251334,3.612168482008871,4.398633808812481,5.156094662005483,5.906523008916754,6.635455603177609,7.369714757751424,8.184871328011848,8.45266785916409,8.712227431522917,9.0487064706984,9.427509205555328,9.715645923614547,9.903064720938914,10.133330388594329,10.474535597948988,10.719510465541589,10.848448067157923,10.914598100218976,10.980174679638136,10.959613413888697,10.949792192917744,10.911587910880028,11.050848544685852,11.16164054263844,11.127621781965022,11.165607561028768,11.384841921370818,11.583555186375992,11.817499988478662,12.057680462382155,12.171957474088162,12.237668407035983,12.258531018853654,12.233691126452332,12.248468731259678,12.284360845262407,12.190623590788983,12.03829574169158,11.854857348010302,11.721307594433544,11.624985194550835,11.568399228382477,11.488127606211444
SVK,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3627436351233817,1.818931953286382,2.3261597185803176,2.830862678142956,3.306616097041959,3.7582288305661065,4.188851096619596,4.605570446948023,5.0200376846908785,5.445742478872221,5.508666010235662,5.471043886795924,5.368410902799308,5.2486571898067,5.140300784926267,5.036550362134822,4.930063671646971,4.808051273780085,4.678110474747159,4.564145474200783,4.436814756875724,4.3143684834009255,4.233081891226228,4.156030569416969,4.082039202164292,4.0159418846371695
SVN,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1993983727150532,1.4347376918702117,1.6925364244161458,1.9450496220337559,2.1861122190676405,2.4216080928020203,2.653587815308202,2.8784030103799063,3.1023039005932374,3.3206501216069784,3.3365844790099173,3.3165302532878798,3.270313246462769,3.2288107953200607,3.1938533156765088,3.160371578930726,3.122791579954208,3.0826831382436657,3.04407821536682,3.040011844072013,3.037442529729076,3.0343646799481343,3.0253143935859015,3.0147152596905125,3.0080958433743965,3.0060882556224673
SWE,1.8411098763858398,1.8422956769312515,1.8505246033196125,1.858031881442169,1.8665961682675547,1.8714519551859676,1.8756377018661272,1.8880111733575842,1.9038090203925542,1.9212822547474135,1.9417380070709676,1.9605557074054283,1.9784353379501116,2.0040791472921344,2.0274970169047615,2.0491295358081922,2.073177248271864,2.0931064132939055,2.1096918323169165,2.12540705432107,2.1360221055279416,2.1454676147065195,2.149616929560273,2.1428463046694466,2.1355407244924782,2.1324172129806223,2.132074042278872,2.1349041993876297,2.141343012241287,2.152749705403784,2.1602970398437806,2.1601311982141906,2.1593628746278055,2.1560053462882767,2.146230853409237,2.1293270410235463,2.1020886982567832,2.0678744264711364,2.0267168965004814,1.9780843620070026,1.931995668010498,1.8902232265568883,1.8447852097171829,1.8012467804280985,1.7678071073843964,1.751320387156996,1.7330888879851762,1.7132892827403814,1.7005967885436748,1.6883224382253212,1.680829728624077,1.6757223594019732
SWZ,1.0,1.0,1.0,1.0,1.0,1.0,1.392723590102087,1.840014705852565,2.2961274627048063,2.8247129064926577,3.346780587568264,3.791052501520311,4.237785563272529,4.754716189319342,5.402861403439269,6.191756023619241,6.645142549882233,7.081276517862301,7.583678181609746,8.196736653013945,8.923271936351671,9.765072700350155,10.416535308729287,11.003457091722414,11.484611892146168,11.827928184460145,12.09470298409502,12.394560390162084,12.6808882188082,12.829707254691794,12.92078811789589,12.975894948863077,13.213552505246572,13.45144795750051,13.684614174626187,13.885495154285607,14.11917277224713,14.275330868184303,14.314073083958712,14.256664668104246,14.110823735514307,13.896757604349414,13.624898313324564,13.303005802025083,12.955114297480986,12.626787379923053,12.251745884768702,11.862697284717658,11.643458688552721,11.432572855595332,11.217450556355393,11.041836686159916
SYC,0.8219132451793456,0.8505922227324536,0.8805670693147446,0.8774859448432493,0.8632905215512072,0.8653523669228443,0.8646939926621592,0.8673009956342185,0.8825644014305549,0.9136902715794184,0.9551344783067792,0.9792157816026705,0.9914654461113859,1.0267307899668503,1.0746603116497597,1.1049901726241675,1.1483281190210914,1.2099920772040336,1.2756336920445996,1.3486281589940663,1.406448914001067,1.4483994914768634,1.5009214987015596,1.5522864445403644,1.6030715401605093,1.6522973604775444,1.6842230143084673,1.7003529339931809,1.7011823049144343,1.691051670956368,1.695644054291628,1.7191116542695788,1.7474795666391862,1.7602829467463361,1.7645786699204216,1.7829532551738367,1.813969645335849,1.85970690954275,1.916247314091176,1.991383855008727,2.060154703232261,2.1033826827162208,2.121049028902133,2.1359786067716273,2.1641759021683473,2.1876931401038777,2.1941619132200474,2.1761016232864288,2.1706846838084197,2.139398165119414,2.093186200110428,2.055173614656504
SYR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TCA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TCD,1.279839807916885,1.3168108284544573,1.3586876088478965,1.4020920861385013,1.444909434861628,1.4835028530934327,1.5526935623119833,1.618661411665343,1.71397626397859,1.8115108791005397,1.8860034505361007,1.9480859711373797,2.021308311234228,2.119264066958402,2.2217862609324177,2.397500157140855,2.596785075395571,2.8313925124774033,3.015778653059318,3.117378877552352,3.2090204170359997,3.2855391505300795,3.3229561972487964,3.318167058652962,3.2838688967297336,3.169307864144531,3.02851782513483,2.838576804680935,2.6709827123293186,2.570567110493983,2.4820278819449633,2.418366758543096,2.369252679327914,2.3180437687580655,2.2720772714799025,2.2329882983706373,2.2038847468669465,2.1796415933048348,2.1786785370748545,2.1675410634383843,2.12525782257766,2.085666998783535,2.073393694555169,2.055449693753971,2.062082090391632,2.0621478142921794,2.0457738664357263,2.0391781262657878,2.0105390107569865,1.9793566868787378,1.998647763852766,2.0225625578055637
TGO,2.751464514771288,2.6480099183986336,2.5554701612744686,2.4763373436543046,2.4064290948172786,2.336271102179963,2.182947699240381,2.0606537604198705,1.9533671233554102,1.8775846155808018,1.8261420000853619,1.8091562289359726,1.8163188032614581,1.8393592512267027,1.8749526685487439,1.936548669913042,2.0243670406619296,2.139724413702623,2.2674945338119556,2.396184357605139,2.50502449699074,2.589842318924139,2.656311330156566,2.723310407058118,2.760782089558789,2.783164201279189,2.7727045224226003,2.738643454534243,2.6969934114362424,2.682272644984629,2.6480971739945423,2.608255109897246,2.5592240859644897,2.4933969234566375,2.460236480135234,2.424969928624953,2.4019972624704815,2.381065923914352,2.348070145648559,2.262035327356854,2.2194061627989248,2.207050373737931,2.2096762140409103,2.22648202443423,2.2302312848667594,2.232950979358782,2.224162210972641,2.2105085353832354,2.211686947731353,2.225987456764301,2.2374592389661205,2.2291892933283806
THA,5.485054475944776,5.5326226950460144,5.567589661274285,5.619833419267873,5.6807860120113745,5.751598996715737,5.742289548903149,5.76118139941998,5.809096604803917,5.846147937031135,5.8907152680993375,5.93824066450053,5.975438673143017,5.990173706168255,5.981581242416224,5.968424621782935,6.0830842756440315,6.172482756433555,6.236518672535448,6.311271393414393,6.373004656256379,6.430396632733798,6.494645817035886,6.5411915611816465,6.56183121987592,6.550693740734729,6.5299410311358965,6.520347663461424,6.514670304080534,6.509679516269,6.512288775563796,6.52365187916093,6.566397236379279,6.687990421077859,6.90547903227426,7.099615034961284,7.2535286438673925,7.362681272677148,7.420225419860637,7.425262755427591,7.385540864813102,7.318740182976695,7.207914882757139,7.019523453819595,6.769522059698028,6.569440838790851,6.3728196226037745,6.210470845476095,6.114864378859379,6.046989494693435,6.000452856429438,5.956318043010079
TJK,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8956282999236596,2.846186612197796,4.192658697017425,5.782869122728424,7.780237293518516,10.020767371225475,12.66437642666938,15.204664401428252,17.555741247220027,19.77083853391765,20.862144382381196,21.676430496206493,21.876379233005657,21.639618701712145,20.83526981967123,19.684504807902197,18.03776957923575,16.400019593191267,14.866403027703658,13.418890565718325,12.13353766127965,11.039815404943264,10.437105092582742,9.924930861133731,9.495607714511157,9.095267223699807
TKL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TKM,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9832425049952291,0.9753224409476507,0.9878582680523931,1.0032950590738887,1.0444183880042535,1.0965064748762594,1.144401421460849,1.2157755631802998,1.281821376329551,1.329532075588164,1.3904684194307824,1.4399611700104566,1.4705806187798132,1.495284095785261,1.4887387751739687,1.4573325962399504,1.4193140660874164,1.34813104599248,1.2744991176368696,1.2227067442903,1.17628647602856,1.1296578751750554,1.0961139992232853,1.0579529140925166,1.0168347470784866,0.9851706916949214
TLS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TTO,5.594425717316828,5.614345272361621,5.604827774410862,5.588742346242778,5.558425802940681,5.521137272611346,5.462932218655121,5.491827494025885,5.496849150997111,5.503637525645553,5.559278541754355,5.644768339457333,5.772356830321746,5.908602888676118,6.07394068859029,6.299932475578083,6.5400313240762316,6.760225553662413,7.004823113270578,7.384375315356254,7.841001833583725,8.31980821418587,8.82185276971758,9.373478425891879,9.935439442837461,10.445134757519586,10.89774448984041,11.277270023510502,11.623147977997172,11.811526764826064,11.842869578732529,11.755885655539064,11.549117520901207,11.23700168914403,10.843321209162676,10.386090191506778,9.91050897102242,9.463668279550472,8.972415572217521,8.425162026111213,7.8990274570603685,7.4148316938853585,6.941981993497569,6.506016278512601,6.1239939025154255,5.858095301246655,5.658215620166775,5.50327585499752,5.376176190235104,5.297670719274838,5.243782695380586,5.176895150118674
TUN,2.731166379856461,2.750937284973902,2.7741696360399044,2.810164600135169,2.8260749211850364,2.839491849939203,2.8111805088303727,2.7718201324046,2.6988088240938963,2.6498573448097082,2.590016488897183,2.526202812100434,2.458320544144024,2.3851828876241674,2.324997210851755,2.2657817206106015,2.262678234289404,2.273117939188382,2.3248212224576537,2.366473330936271,2.411121000259155,2.44979211556958,2.4978389181695224,2.5264872437461046,2.5507401617830903,2.5680614364876924,2.5747052950026785,2.572229306772036,2.5400344174560563,2.5066813474020853,2.472598673111185,2.441591983480112,2.388642438742388,2.3402152333633066,2.2904891681308497,2.2412976227830312,2.2026767165223804,2.1669365818961532,2.1452411900197528,2.1168792076657574,2.083400304302713,2.0483017326114146,2.0197017154883192,1.9921239802306812,1.9674826009577722,1.9492198513198513,1.9343838149993489,1.9301396302321723,1.9160651866103302,1.904168211598609,1.8968346595438919,1.8900881723888492
TUR,2.0544266470509163,2.065395772018508,2.06403420473548,2.072107461301503,2.0811324905287325,2.092329455016455,2.117881327153122,2.1378998869885235,2.159145356003682,2.1955039215600136,2.243234486213106,2.2927308197952945,2.3516966700868913,2.4101399216485637,2.4714596685644317,2.5401662761262616,2.6127843068528778,2.680024287836093,2.744263308073674,2.79251692036057,2.814084752782716,2.8246623324370184,2.8229292615913795,2.8081483903617612,2.797096408184647,2.7881911495287004,2.760429397680439,2.74873393827992,2.7384011164454813,2.7330548881923074,2.7693148797324407,2.8023474320180135,2.840910793386178,2.881951477991373,2.9183545430075433,2.959824891473507,3.000234561098973,3.0509619235122134,3.0893637084855854,3.122950042592339,3.115409590036593,3.108843324461987,3.1075540730731133,3.1163068594963312,3.136054168502274,3.1638830073146744,3.188267828774792,3.1759877907950487,3.1713348131879187,3.1735637382918203,3.1924468712638676,3.226914117086007
TUV,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TWN,0.5021794615107458,0.4961769346760949,0.49250401453896664,0.49019069839082524,0.49002983858953086,0.4912501026767961,0.4901425207136912,0.489143972758103,0.4889558594665827,0.4899459780568482,0.49779162205780797,0.5110031629674083,0.5230542930748319,0.5350567602554049,0.5447915513141803,0.5552902419603496,0.5681849557450735,0.5834449288772809,0.6013516960453086,0.61824452774348,0.6286675145222778,0.6355947633531461,0.6405346815700086,0.6428657891980437,0.6468140695439958,0.6493507809899162,0.6516331207279007,0.6523607342261746,0.6514610274036432,0.6532792626092967,0.6580334491706419,0.6638342163717388,0.673849035428715,0.6878051218851007,0.7038380199630162,0.7196329282287344,0.7336577910548604,0.75104432701166,0.7659124303918097,0.7783433083549278,0.7876171723284445,0.7939044612898405,0.7972195376094542,0.79662395234265,0.794152589326337,0.7934445028525144,0.7863841465850797,0.7739884680074745,0.768492861767187,0.7623510419007187,0.756988369185387,0.7517476374608751
TZA,4.723745053557936,4.685974968427662,4.658690072065439,4.656686432845307,4.65718978561861,4.685634145733605,4.752185407416136,4.811664155674254,4.910408290277063,5.028823640458907,5.222637900570204,5.399001683223719,5.574393691862346,5.771438716907896,5.993236778979176,6.199841743148978,6.37768771393523,6.5279545558988215,6.663209830910556,6.783639400134031,6.846454392123791,6.868729517165084,6.873216177426633,6.816868021210145,6.716150474475484,6.592183741220886,6.47892890415248,6.3651572265557,6.270378629943552,6.1644671625160115,6.09694043429792,6.057601537500492,6.023419522636552,6.009827611645699,6.017950051925147,6.037039547529967,6.043032550285434,6.038147301753215,6.0112872374846225,5.987019158020405,5.956613372063911,5.9433397937958885,5.969471569220486,6.008092219654692,6.070222498693061,6.1524647462676185,6.2502860389947115,6.365444160904119,6.414964103661084,6.475408384557305,6.5571278060768226,6.657084295577981
UGA,3.4985613134990294,3.5362031374354412,3.562530845829394,3.5871916579817382,3.6267146438603657,3.655822897498619,3.7224393205208677,3.783226325498707,3.865735652258104,3.979213299176558,4.102082945699458,4.231360516996108,4.380033577519076,4.536734125592131,4.714472590173315,4.989160022640283,5.281940305167292,5.553016922474691,5.772118609950543,5.947638292968535,6.146502132780384,6.3350086443167575,6.51310702608644,6.678956133817674,6.789099257380668,6.791084428316327,6.748538539609487,6.711237874705409,6.701220678583267,6.6980377506711175,6.627497323280702,6.53858468001147,6.447491566240082,6.366486789545491,6.292432381422078,6.237299821983686,6.206397635012176,6.1726992182633404,6.1461631803313725,6.146401771092033,6.18669719441607,6.228539624668598,6.28054334440745,6.336968979809454,6.396769236786043,6.467634736042777,6.528027536407619,6.621990937235523,6.6693597518097025,6.716792611481542,6.755388006085112,6.809360847885844
UKR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.974084651787128,5.2023917210774115,7.728868666305223,10.693816393161528,14.522901336683692,18.818850284350116,23.511061810171842,28.260805959125342,33.021139483405115,37.70726333634093,40.08408446010192,41.78614118002501,42.93175858144083,43.27357523990593,42.368506921166954,40.88986704209691,38.80262538177344,36.46111559795317,34.06056541674609,32.13441422007155,30.496861941912023,29.102768672604117,28.145193695511647,27.404887425798854,26.999847594079856,26.6376404120992
URY,2.3539929459796882,2.3852443339632203,2.4006158473050405,2.428909454115928,2.4526873040004173,2.4626888677930183,2.5021958943068348,2.539936719751553,2.575897836283383,2.6026449055240173,2.627753391574603,2.6421615898688997,2.666259566492772,2.68944773899254,2.714261762723161,2.75174964624469,2.7922824453567467,2.836085663395803,2.915564529403133,3.019030511702126,3.129644948821539,3.2367339978442486,3.3079263747810588,3.344031461337747,3.380235137166848,3.4117332985219164,3.439287371044574,3.4494214878282583,3.3959488657550736,3.3181651188689605,3.2254952605116984,3.1533398282816565,3.105291689348678,3.075494431374147,3.0396243724013567,3.017872229061979,3.0084917855460183,3.0219066215518717,3.0820861373477166,3.1377025709767548,3.190142679571786,3.211167256294291,3.233824317864671,3.249393276319739,3.2574816722104694,3.2483351034036843,3.2157457923087294,3.1614222197400297,3.1128172200687905,3.0551587531868227,3.0009657252310773,2.9602658141069953
USA,0.8414381386294959,0.8352345603830901,0.8284232708346277,0.8244736728730754,0.8205517724674302,0.8178591449640921,0.814264366943964,0.8098175993349601,0.8059205759321315,0.8009223883160917,0.800058287216031,0.8028626599914999,0.8050921430135286,0.8051670691193792,0.8044789949932492,0.8036519679990949,0.8029894477101578,0.8026550107790346,0.8070113996536623,0.8111240747460643,0.8092997886130016,0.8048543589915298,0.8024399692617875,0.8009089462331342,0.7999377361447271,0.7980193162362978,0.7941159049806384,0.7916965493015325,0.7849316487681762,0.7795135468494663,0.776013489243297,0.7729897316521883,0.7693495085792017,0.7648611211420782,0.7603246763904112,0.755350756497084,0.7492744681938496,0.7428179766621859,0.7378975150817875,0.7330958008251903,0.7287079365230624,0.7239934909781823,0.7199695171122862,0.7174518450564058,0.7173388665024478,0.7208514517358376,0.7237679882292134,0.7250478888746031,0.7248376705466025,0.724962010855035,0.7263048909197719,0.7289516945178768
UZB,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9856170907559008,0.9754577698591348,0.9805375502854871,0.9915934036315704,1.0123392083384384,1.0395087376451282,1.070727727422114,1.1007263502998952,1.1294138300227794,1.1562331989995962,1.1953800729200925,1.228262240376805,1.2433808492810319,1.2499739960640865,1.2417408421933633,1.2224680673417363,1.1944130342021109,1.1620605897455392,1.1273257423999876,1.0923040552554695,1.0567948913653076,1.0207568697584546,1.0006205338087506,0.9786368503734214,0.957709756375132,0.9375001250125492
VCT,1.0,1.0,1.0,1.0,1.0,1.0,1.681987180155278,2.355508739345449,2.890416001851005,3.5220209987806905,4.240453300596187,5.039087968138783,5.769801305105866,6.498069418686187,7.167233531613926,7.83258701196722,7.826067352068819,7.813998973627607,7.923983727641845,7.933908957991302,7.829039309558539,7.6203028258359335,7.466616355876352,7.339519890354817,7.209848929386588,7.098516978634235,6.980317658152222,6.896685345800361,6.809769961486559,6.7340218404949495,6.72540587566918,6.72033926662814,6.745353948065573,6.7457745814348185,6.807366286362907,6.856735522492779,6.910501399794256,6.951109404880124,6.989714340541833,6.998940213833376,6.9681212257507585,6.96425783035688,6.923642059699086,6.88977530023176,6.878235674195956,6.900175362684986,6.964867593439476,7.0434792969089814,7.0521085878236445,7.089862186827755,7.139660069982656,7.194656449337979
VEN,15.161839167733117,14.884854823057823,14.768226536903347,14.665299436483375,14.525487138755503,14.408381795421684,14.04251563795334,13.763552915841137,13.648329413346705,13.612591362868972,13.69323140082501,13.812941222394992,13.902127561445988,14.089877777713463,14.473209023325747,14.955916220760026,15.621002021187925,16.327212082686117,17.0366811210706,17.88591438121303,18.77209134962627,19.641905608721324,20.37190795211813,20.96677002329668,21.33482709964713,21.808837763159225,22.017717255936773,21.967043521806694,21.79024221306985,21.4863177966899,21.201783005540264,20.84180620273016,20.613227815101077,20.347678174996254,20.198328252325823,19.991608343462243,19.871632448986585,19.878748427478502,20.15139279392071,20.548975768334117,20.521222839034017,20.395761760229924,20.13717815342621,19.891361585245207,19.590841007817897,19.249526062075976,19.027370822817733,18.80923459171544,18.45197256702657,17.801038163385293,17.47468190036955,17.29699636873284
